key,ref_events,ref_events_raw,pred_events,onset_matches,drum_matches,onset_precision,onset_recall,onset_f1,drum_precision,drum_recall,drum_f1,class_accuracy_on_matched_onsets,onset_mae_ms,missed,extra,wav,labels,kick->kick,kick->snare,kick->hihat,snare->kick,snare->snare,snare->hihat,hihat->kick,hihat->snare,hihat->hihat
RealDrum01_10#MIX,62,86,53,53,30,1.0,0.8548387096774194,0.9217391304347826,0.5660377358490566,0.4838709677419355,0.5217391304347827,0.5660377358490566,19.270186112180742,32,23,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\RealDrum01_10#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\RealDrum01_10#MIX.xml,0,8,16,0,29,0,0,0,0
RealDrum01_11#MIX,55,82,39,39,21,1.0,0.7090909090909091,0.8297872340425533,0.5384615384615384,0.38181818181818183,0.44680851063829785,0.5384615384615384,13.626335833478542,34,18,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\RealDrum01_11#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\RealDrum01_11#MIX.xml,0,18,0,0,14,0,0,0,7
RealDrum01_12#MIX,57,84,51,51,34,1.0,0.8947368421052632,0.9444444444444444,0.6666666666666666,0.5964912280701754,0.6296296296296297,0.6666666666666666,10.769088524298526,23,17,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\RealDrum01_12#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\RealDrum01_12#MIX.xml,0,15,2,0,14,0,0,0,20
RealDrum01_13#MIX,20,34,16,16,8,1.0,0.8,0.888888888888889,0.5,0.4,0.4444444444444445,0.5,12.587402210884317,12,8,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\RealDrum01_13#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\RealDrum01_13#MIX.xml,0,5,3,0,7,0,0,0,1
TechnoDrum01_00#MIX,99,133,77,77,42,1.0,0.7777777777777778,0.8750000000000001,0.5454545454545454,0.42424242424242425,0.47727272727272724,0.5454545454545454,13.467055688076098,57,35,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\TechnoDrum01_00#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\TechnoDrum01_00#MIX.xml,0,16,6,0,3,11,0,3,38
TechnoDrum01_01#MIX,63,79,38,38,18,1.0,0.6031746031746031,0.7524752475247524,0.47368421052631576,0.2857142857142857,0.3564356435643564,0.47368421052631576,14.76641544337042,45,20,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\TechnoDrum01_01#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\TechnoDrum01_01#MIX.xml,0,6,2,0,7,4,0,10,9
TechnoDrum01_02#MIX,57,81,50,49,19,0.98,0.8596491228070176,0.9158878504672898,0.38,0.3333333333333333,0.3551401869158878,0.3877551020408163,14.500285066407491,38,31,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\TechnoDrum01_02#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\TechnoDrum01_02#MIX.xml,0,14,2,0,0,11,0,3,19
TechnoDrum01_03#MIX,101,120,74,74,59,1.0,0.7326732673267327,0.8457142857142858,0.7972972972972973,0.5841584158415841,0.6742857142857143,0.7972972972972973,15.33276643990934,42,15,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\TechnoDrum01_03#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\TechnoDrum01_03#MIX.xml,37,0,2,0,0,15,7,0,13
TechnoDrum01_04#MIX,65,95,57,57,22,1.0,0.8769230769230769,0.9344262295081968,0.38596491228070173,0.3384615384615385,0.36065573770491804,0.38596491228070173,14.71001153677849,43,35,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\TechnoDrum01_04#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\TechnoDrum01_04#MIX.xml,1,8,9,0,0,16,0,4,19
TechnoDrum01_05#MIX,52,68,49,49,33,1.0,0.9423076923076923,0.9702970297029703,0.673469387755102,0.6346153846153846,0.6534653465346534,0.673469387755102,13.209733444397976,19,16,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\TechnoDrum01_05#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\TechnoDrum01_05#MIX.xml,0,15,0,0,23,0,0,1,10
TechnoDrum01_06#MIX,111,155,92,86,44,0.9347826086956522,0.7747747747747747,0.8472906403940887,0.4782608695652174,0.3963963963963964,0.4334975369458128,0.5116279069767442,14.61223356009077,67,48,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\TechnoDrum01_06#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\TechnoDrum01_06#MIX.xml,0,37,0,0,44,0,0,5,0
TechnoDrum01_07#MIX,86,110,55,55,52,1.0,0.6395348837209303,0.7801418439716312,0.9454545454545454,0.6046511627906976,0.7375886524822693,0.9454545454545454,12.93119686662553,34,3,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\TechnoDrum01_07#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\TechnoDrum01_07#MIX.xml,14,0,1,0,10,2,5,1,22
TechnoDrum01_08#MIX,74,94,51,51,35,1.0,0.6891891891891891,0.8160000000000001,0.6862745098039216,0.47297297297297297,0.56,0.6862745098039216,15.664257258458953,39,16,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\TechnoDrum01_08#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\TechnoDrum01_08#MIX.xml,0,8,3,0,7,3,0,6,24
TechnoDrum01_09#MIX,74,94,57,57,36,1.0,0.7702702702702703,0.8702290076335879,0.631578947368421,0.4864864864864865,0.5496183206106869,0.631578947368421,17.525759637188234,38,21,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\TechnoDrum01_09#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\TechnoDrum01_09#MIX.xml,0,8,3,0,4,6,0,6,30
TechnoDrum02_00#MIX,19,19,30,19,0,0.6333333333333333,1.0,0.7755102040816326,0.0,0.0,0.0,0.0,15.888981978756343,19,30,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\TechnoDrum02_00#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\TechnoDrum02_00#MIX.xml,0,4,7,0,0,8,0,0,0
WaveDrum01_00#MIX,99,129,80,80,52,1.0,0.8080808080808081,0.893854748603352,0.65,0.5252525252525253,0.5810055865921787,0.65,15.939647108843387,47,28,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum01_00#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\WaveDrum01_00#MIX.xml,0,7,13,0,6,8,0,1,45
WaveDrum01_01#MIX,97,121,85,85,67,1.0,0.8762886597938144,0.9340659340659341,0.788235294117647,0.6907216494845361,0.7362637362637362,0.788235294117647,14.107140189409051,30,18,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum01_01#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\WaveDrum01_01#MIX.xml,0,8,6,0,8,3,0,3,57
WaveDrum01_02#MIX,106,132,83,83,67,1.0,0.7830188679245284,0.8783068783068783,0.8072289156626506,0.6320754716981132,0.708994708994709,0.8072289156626506,18.253481135426053,39,16,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum01_02#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\WaveDrum01_02#MIX.xml,1,9,7,0,11,0,0,4,51
WaveDrum01_03#MIX,87,115,79,79,57,1.0,0.9080459770114943,0.9518072289156626,0.7215189873417721,0.6551724137931034,0.6867469879518071,0.7215189873417721,10.426605241252691,30,22,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum01_03#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\WaveDrum01_03#MIX.xml,50,0,0,19,0,0,3,0,7
WaveDrum01_04#MIX,87,115,81,81,58,1.0,0.9310344827586207,0.9642857142857143,0.7160493827160493,0.6666666666666666,0.6904761904761905,0.7160493827160493,12.593141569385,29,23,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum01_04#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\WaveDrum01_04#MIX.xml,46,0,5,18,0,0,0,0,12
WaveDrum01_05#MIX,109,133,91,91,67,1.0,0.8348623853211009,0.9099999999999999,0.7362637362637363,0.6146788990825688,0.6699999999999999,0.7362637362637363,20.531332386434414,42,24,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum01_05#MIX.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_xml\WaveDrum01_05#MIX.xml,0,11,12,0,14,6,0,3,45
