key,ref_notes,pred_notes,pitch_model_corrections,split_model_corrections,offset_model_corrections,cache_hit,matches,missed,extra,precision,recall,f1,note_accuracy,onset_matches,onset_missed,onset_extra,missed_onset,extra_onset,wrong_pitch,bad_offset,merged_notes,false_split,octave_error,onset_precision,onset_recall,onset_f1,onset_only_mae_ms,onset_pitch_acc,onset_pitch_mae_st,onset_offset_acc,onset_mae_ms,offset_mae_ms,duration_mae_ms,pitch_mae_st,global_shift_st,time_shift_ms,frame_pitch_acc,frame_voice_recall,frame_false_alarm,wav,midi,missed_preview,extra_preview,onset_missed_preview,onset_extra_preview
M04_0362_0001_1_D,39,41,0,0,0,1,20,19,21,0.4878048780487805,0.5128205128205128,0.5,0.5128205128205128,35,4,6,4,6,9,7,0,3,0,0.8536585365853658,0.8974358974358975,0.875,22.77331428571463,0.7428571428571429,0.3142857142857143,0.7428571428571429,20.30675000000065,18.03060000000074,21.693050000000316,0.0,12,-113.67600000000166,0.7583148558758315,0.82,0.07,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0362_0001_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0362_0001_1_D.mid,A3 C4 C4 G4 D4 A3 C4 C4,A2 B2 B3 G3 F#3 D3 G2 C#3,A3 C4 D4 A3,A2 A3 F#3 D3 A2 A3
M04_0365_0002_1_D,52,51,0,0,0,1,25,27,26,0.49019607843137253,0.4807692307692308,0.4854368932038835,0.4807692307692308,41,11,10,11,10,15,2,0,0,0,0.803921568627451,0.7884615384615384,0.7961165048543688,30.897060975609865,0.6341463414634146,0.4878048780487805,0.8780487804878049,31.883500000000247,49.73494000000035,63.49540000000032,0.0,13,-175.30549999999857,0.5962732919254659,0.9252873563218391,0.4647887323943662,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0365_0002_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0365_0002_1_D.mid,E4 E4 G4 E4 D4 E4 C4 C4,E3 F#3 E3 C#3 E3 B2 E3 G#2,E4 G4 C4 A3 C4 D4 E4 G4,E3 G#2 B2 C#3 E3 F#3 D#3 E3
M04_0371_0002_2_D,47,49,0,0,0,1,12,35,37,0.24489795918367346,0.2553191489361702,0.25,0.2553191489361702,33,14,16,14,16,20,1,0,3,0,0.673469387755102,0.7021276595744681,0.6875000000000001,41.61766666666663,0.3939393939393939,0.9393939393939394,0.696969696969697,61.06516666666683,48.437000000000126,50.95683333333353,0.0,12,-174.81599999999986,0.38908659549228947,0.9314917127071823,1.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0371_0002_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0371_0002_2_D.mid,G3 C4 E4 D4 C4 D4 E4 D4,A2 B2 C#3 B2 E3 E3 D3 B2,G3 C4 C4 E4 G4 E4 D4 G3,A2 B2 C#3 E3 D3 B2 D3 D3
M04_0372_0001_2_D,23,23,0,0,0,1,9,14,14,0.391304347826087,0.391304347826087,0.391304347826087,0.391304347826087,22,1,1,1,1,14,0,0,1,0,0.9565217391304348,0.9565217391304348,0.9565217391304348,39.9871590909091,0.36363636363636365,1.0454545454545454,1.0,41.956888888888884,54.641277777777766,94.61427777777787,0.0,13,-110.30850000000014,0.38935574229691877,0.946949602122016,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0372_0001_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0372_0001_2_D.mid,A3 E4 G3 A3 D4 E4 A3 C4,A2 E3 G#2 A2 D3 E3 A2 C#3,A4,F#3
M04_0372_0002_2_D,29,33,0,0,0,1,13,16,20,0.3939393939393939,0.4482758620689655,0.41935483870967744,0.4482758620689655,28,1,5,1,5,15,1,0,1,0,0.8484848484848485,0.9655172413793104,0.9032258064516129,21.85085714285712,0.4642857142857143,0.7142857142857143,0.8571428571428571,27.80057692307699,26.45811538461529,40.74184615384582,0.0,12,-166.24949999999984,0.4666666666666667,0.8809135399673735,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0372_0002_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0372_0002_2_D.mid,E4 G4 E4 A3 E4 D4 A3 E4,D#3 F#3 D#3 A#2 C3 D#3 C#3 A#2,E4,D#3 D#3 D#3 C#3 C3
M04_0373_0002_2,35,36,0,0,0,1,21,14,15,0.5833333333333334,0.6,0.591549295774648,0.6,25,10,11,10,11,1,3,0,0,0,0.6944444444444444,0.7142857142857143,0.7042253521126761,31.22844000000009,0.96,0.12,0.84,32.20423809523822,52.811642857142836,55.867928571428344,0.0,12,-150.3274999999995,0.781021897810219,0.9269282814614344,0.4166666666666667,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0373_0002_2.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0373_0002_2.mid,D5 A#4 G4 A#4 A#4 C5 A#4 G4,D4 A#3 G#3 A#3 C4 A3 A#3 A#3,D5 G4 A#4 C5 A#4 A#4 D#4 F4,D4 G#3 C4 A3 A#3 G#3 A#3 D3
M04_0374_0002_2_D,31,38,0,0,0,1,21,10,17,0.5526315789473685,0.6774193548387096,0.6086956521739131,0.6774193548387096,30,1,8,1,8,6,4,0,2,0,0.7894736842105263,0.967741935483871,0.8695652173913043,30.863866666666834,0.8,0.5,0.8,35.08833333333336,26.68719047619043,41.997619047619054,0.0,12,-114.04899999999962,0.7697262479871175,0.9092240117130308,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0374_0002_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0374_0002_2_D.mid,E4 A3 G3 A3 E4 D4 E4 A3,E3 F3 B2 A#2 G2 A2 A#2 A2,E4,E3 F3 G2 A#2 A2 A#2 G3 D3
M04_0375_0001_1,23,23,0,0,0,1,20,3,3,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,22,1,1,1,1,1,1,0,0,0,0.9565217391304348,0.9565217391304348,0.9565217391304348,32.96475000000008,0.9545454545454546,0.13636363636363635,0.9545454545454546,33.95277499999995,40.918850000000155,31.602625000000195,0.0,12,-124.6984999999996,0.8683274021352313,0.9335548172757475,0.23076923076923078,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0375_0001_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0375_0001_1.mid,F4 D5 B4,E3 B3 B3,F4,E3
M04_0377_0001_1_D,16,21,0,0,0,1,10,6,11,0.47619047619047616,0.625,0.5405405405405405,0.625,15,1,6,1,6,4,2,0,4,0,0.7142857142857143,0.9375,0.8108108108108109,25.394066666666674,0.7333333333333333,0.8666666666666667,0.6,29.181799999999953,62.3742999999994,74.51189999999986,0.0,12,-142.3749999999995,0.8266331658291457,0.9754901960784313,0.5081967213114754,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0377_0001_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0377_0001_1_D.mid,G4 C5 A4 G4 C4 A3,C3 F#3 B3 G3 A3 G3 B2 B2,C5,F#3 B3 A3 D3 B2 A2
M04_0377_0001_2_D,16,19,0,0,0,1,11,5,8,0.5789473684210527,0.6875,0.6285714285714286,0.6875,16,0,3,0,3,4,2,0,1,0,0.8421052631578947,1.0,0.9142857142857143,22.80450000000007,0.75,0.8125,0.6875,29.424454545454537,27.73081818181825,44.704545454545524,0.0,12,-123.27900000000014,0.7983651226158038,0.8995098039215687,0.5245901639344263,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0377_0001_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0377_0001_2_D.mid,G4 G4 D4 C4 C4,D3 F3 F#3 G3 A#2 C3 B2 C3,,F3 A3 C3
M04_0377_0002_1_D,23,27,0,0,0,1,14,9,13,0.5185185185185185,0.6086956521739131,0.5599999999999999,0.6086956521739131,21,2,6,2,6,8,0,0,1,0,0.7777777777777778,0.9130434782608695,0.84,31.87316666666665,0.6190476190476191,0.7142857142857143,0.7619047619047619,35.321785714285745,52.306642857142776,49.514285714285755,0.0,12,-184.01449999999988,0.6331096196868009,0.9197530864197531,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0377_0002_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0377_0002_1_D.mid,D4 C4 A3 G4 A4 G4 C4 C4,C#3 B2 A2 G3 F#3 A3 B3 G3,A3 G4,A2 G3 A3 G3 E3 B2
M04_0378_0002_1,32,38,0,0,0,1,24,8,14,0.631578947368421,0.75,0.6857142857142857,0.75,30,2,8,2,8,6,1,0,3,0,0.7894736842105263,0.9375,0.8571428571428572,21.97386666666635,0.8,0.43333333333333335,0.8,24.402166666666435,22.91554166666651,34.12562499999997,0.0,12,-136.0549999999998,0.8782234957020058,0.9006451612903226,0.1044776119402985,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0378_0002_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0378_0002_1.mid,F4 G4 D4 A4 G4 C5 E4 C4,E3 F#3 G3 D#3 D3 F#3 A3 A3,F4 G4,E3 F#3 G3 D3 A3 G3 C4 A3
M04_0385_0001_1,19,19,0,0,0,1,7,12,12,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,16,3,3,3,3,7,2,0,1,0,0.8421052631578947,0.8421052631578947,0.8421052631578947,41.95343750000005,0.5625,0.875,0.8125,45.97485714285719,78.11071428571412,52.556714285714115,0.0,12,-166.16600000000003,0.5664893617021277,0.8506787330316742,0.1,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0385_0001_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0385_0001_1.mid,A4 B4 C5 C5 G4 G4 E4 E5,E3 G#3 B3 B3 F#3 F#3 E3 C#4,C5 G4 A4,G#3 F#3 A3
M04_0388_0002_1_D,28,28,0,0,0,1,15,13,13,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.5357142857142857,27,1,1,1,1,10,2,0,0,0,0.9642857142857143,0.9642857142857143,0.9642857142857143,34.63607407407418,0.6296296296296297,0.5555555555555556,0.8518518518518519,26.034933333333523,36.73850000000003,27.922966666666774,0.0,12,-152.12850000000034,0.6643356643356644,0.9387308533916849,0.47619047619047616,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0388_0002_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0388_0002_1_D.mid,F4 G4 E4 D4 A3 C4 G3 G3,F#3 G3 D3 B2 A2 F#2 G2 F#2,D4,G2
M04_0389_0002_2,27,29,0,0,0,1,17,10,12,0.5862068965517241,0.6296296296296297,0.6071428571428571,0.6296296296296297,21,6,8,6,8,3,3,1,1,0,0.7241379310344828,0.7777777777777778,0.75,33.707928571428596,0.8571428571428571,0.19047619047619047,0.7619047619047619,38.93161764705908,61.855088235293984,50.61317647058773,0.0,12,-144.55149999999907,0.8645484949832776,0.9101978691019786,0.14285714285714285,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0389_0002_2.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0389_0002_2.mid,A#4 G4 G4 F4 A#4 F5 A#4 A#4,A#3 B3 G3 F3 F#3 A#3 F4 A#3,A#4 G4 A#4 F5 A4 A#4,A3 B3 F#3 A#3 F4 A#3 A#3 D4
M04_0391_0001_2,22,24,0,0,0,1,17,5,7,0.7083333333333334,0.7727272727272727,0.7391304347826088,0.7727272727272727,21,1,3,1,3,2,2,1,1,0,0.875,0.9545454545454546,0.9130434782608695,35.108047619047746,0.9047619047619048,0.14285714285714285,0.8095238095238095,38.02852941176481,45.42276470588223,50.39576470588275,0.0,12,-81.82200000000029,0.9559902200488998,0.9784688995215312,0.09523809523809523,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0391_0001_2.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0391_0001_2.mid,F4 E4 B3 A4 B4,E3 A2 B2 A3 A3 B3 B3,E4,B2 A3 B3
M04_0393_0001_2,21,23,0,0,0,1,8,13,15,0.34782608695652173,0.38095238095238093,0.3636363636363636,0.38095238095238093,18,3,5,3,5,6,4,2,2,0,0.782608695652174,0.8571428571428571,0.8181818181818182,22.986499999999996,0.6666666666666666,0.8333333333333334,0.5555555555555556,18.55712500000009,19.803125000000087,19.59000000000019,0.0,12,-146.28799999999998,0.7074829931972789,0.8497109826589595,0.21739130434782608,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0393_0001_2.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0393_0001_2.mid,E4 A4 G4 D4 D4 E4 D4 C4,A3 A3 A3 F#3 D3 E3 C#3 C3,D4 C4 D4,A3 C#3 B2 F#3 E3
M04_0399_0001_1,25,24,0,0,0,1,12,13,12,0.5,0.48,0.4897959183673469,0.48,22,3,2,3,2,6,4,1,1,0,0.9166666666666666,0.88,0.8979591836734694,24.232136363636272,0.7272727272727273,0.2727272727272727,0.7272727272727273,25.216250000000052,25.828999999999937,34.00233333333317,0.0,24,-119.84949999999995,0.636734693877551,0.8419243986254296,0.6666666666666666,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0399_0001_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0399_0001_1.mid,C5 C5 C5 G4 G4 E4 G4 C5,C3 B2 C3 F#2 F#2 F#2 B2 C3,G4 E4 A4,F#2 F#3
M04_0400_0002_1_D,46,48,0,0,0,1,34,12,14,0.7083333333333334,0.7391304347826086,0.723404255319149,0.7391304347826086,43,3,5,3,5,9,0,0,1,0,0.8958333333333334,0.9347826086956522,0.9148936170212766,35.76331395348896,0.7906976744186046,0.5116279069767442,0.9534883720930233,35.417735294118266,39.78170588235358,38.608470588235654,0.0,12,-126.94850000000002,0.8016336056009334,0.9117021276595745,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0400_0002_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0400_0002_1_D.mid,A3 D4 E4 A3 B3 F#3 A3 E3,A2 D3 C#3 D3 G#2 C#3 G#2 B2,A3 E3 C#4,D3 D3 A2 F#3 D3
M04_0403_0002_2_D,23,25,0,0,0,1,14,9,11,0.56,0.6086956521739131,0.5833333333333334,0.6086956521739131,20,3,5,3,5,4,2,0,0,0,0.8,0.8695652173913043,0.8333333333333333,22.796750000000124,0.8,0.3,0.8,21.442714285714473,17.853142857143045,30.675714285714314,0.0,12,-155.57199999999938,0.7870182555780934,0.8756660746003553,0.9459459459459459,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0403_0002_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0403_0002_2_D.mid,D#4 G4 D#4 D4 A#3 D#4 G4 D#4,D3 F#3 F3 D#3 C3 C#3 A#2 D#3,D#4 G4 D#4,D3 F#3 D#3 C#3 D#3
M04_0404_0001_2_D,19,20,0,0,0,1,11,8,9,0.55,0.5789473684210527,0.5641025641025641,0.5789473684210527,19,0,1,0,1,4,4,0,0,0,0.95,1.0,0.9743589743589743,37.328184210526565,0.7894736842105263,0.21052631578947367,0.7894736842105263,36.48140909090924,25.358954545454118,38.10581818181812,0.0,12,-171.53049999999982,0.7780320366132724,0.8307984790874525,0.15151515151515152,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0404_0001_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0404_0001_2_D.mid,A4 G4 G4 E4 G4 B3 C4 A3,A3 F#3 F#3 E3 G3 F#3 A#2 B2,,F#3
M04_0405_0002_1,35,35,0,0,0,1,17,18,18,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.4857142857142857,27,8,8,8,8,5,5,0,1,0,0.7714285714285715,0.7714285714285715,0.7714285714285715,41.15911111111113,0.8148148148148148,0.25925925925925924,0.7407407407407407,38.81652941176474,36.71011764705898,41.35888235294106,0.0,12,-149.756,0.7886178861788617,0.8181818181818182,0.5897435897435898,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0405_0002_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0405_0002_1.mid,G4 E4 F4 G4 G4 B4 A4 G#4,G3 E3 E3 G3 G3 G3 B3 A3,E4 G4 A4 E5 C5 A4 E5 D5,E3 G3 G3 G3 A3 D4 E4 D4
M04_0408_0001_1,20,19,0,0,0,1,11,9,8,0.5789473684210527,0.55,0.5641025641025641,0.55,17,3,2,3,2,5,1,1,0,0,0.8947368421052632,0.85,0.8717948717948718,33.606352941176404,0.7058823529411765,0.7058823529411765,0.7647058823529411,27.5838181818182,46.78204545454532,43.288863636363644,0.0,12,-108.18050000000001,0.7460815047021944,0.9815384615384616,1.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0408_0001_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0408_0001_1.mid,D#5 B4 C#5 B4 G#4 F#4 F#4 D#4,D#4 C#4 A#3 B3 F#3 G#3 C#3 F#3,C#5 F#4 D#4,B3 F#3
M04_0415_0002_2_D,21,23,0,0,0,1,13,8,10,0.5652173913043478,0.6190476190476191,0.5909090909090909,0.6190476190476191,21,0,2,0,2,5,3,0,0,0,0.9130434782608695,1.0,0.9545454545454545,35.28366666666679,0.7619047619047619,0.23809523809523808,0.8095238095238095,41.07246153846168,32.654923076923225,45.357538461538574,0.0,12,-302.527,0.7160804020100503,0.8943820224719101,0.5,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0415_0002_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0415_0002_2_D.mid,C4 G4 G4 D4 D4 C4 G4 E4,B2 F#3 G3 F#3 D3 D3 D3 B2,,G3 D3
M04_0417_0002_2,32,34,0,0,0,1,12,20,22,0.35294117647058826,0.375,0.3636363636363636,0.375,26,6,8,6,8,6,9,0,0,0,0.7647058823529411,0.8125,0.787878787878788,27.099769230769326,0.7692307692307693,0.6923076923076923,0.6538461538461539,29.97858333333377,39.51616666666724,51.2802500000001,0.0,12,-109.7760000000001,0.8,0.7946635730858469,0.30526315789473685,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0417_0002_2.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0417_0002_2.mid,D5 A5 G5 G5 G4 E5 D5 D5,C#4 G4 A4 G4 F#3 E4 D4 D4,D5 G4 D5 A4 F#4 G5,G4 F#3 D4 A3 F#3 D4 F#3 C#4
M04_0428_0002_1,19,19,0,0,0,1,12,7,7,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,18,1,1,1,1,3,3,0,1,0,0.9473684210526315,0.9473684210526315,0.9473684210526315,56.17222222222221,0.8333333333333334,0.16666666666666666,0.8333333333333334,56.159833333333275,65.45049999999999,57.71049999999993,0.0,12,-108.0150000000002,0.8294117647058824,0.7962529274004684,1.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0428_0002_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0428_0002_1.mid,D5 D5 G4 C5 G4 F4 D4,D4 G3 G3 C#4 F#3 E3 D3,D5,G3
M04_0434_0001_2,20,21,0,0,0,1,13,7,8,0.6190476190476191,0.65,0.6341463414634146,0.65,18,2,3,2,3,2,3,1,1,0,0.8571428571428571,0.9,0.8780487804878048,31.155944444444497,0.8888888888888888,0.1111111111111111,0.7777777777777778,32.69669230769234,20.815538461538704,46.498076923077186,0.0,12,-128.01699999999983,0.8855291576673866,0.8357400722021661,0.06,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0434_0001_2.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0434_0001_2.mid,C#4 F#4 D#4 F#4 F#4 F4 C#4,C3 C#3 F3 D#3 D#3 D#3 F#3 C#3,F#4 F4,C#3 D#3 D#3
M04_0445_0001_1,17,19,0,0,0,1,11,6,8,0.5789473684210527,0.6470588235294118,0.6111111111111113,0.6470588235294118,14,3,5,3,5,3,1,0,0,0,0.7368421052631579,0.8235294117647058,0.7777777777777778,47.936071428571594,0.7857142857142857,0.42857142857142855,0.8571428571428571,53.87804545454571,68.1411363636361,64.34636363636412,0.0,12,-150.9965000000002,0.8571428571428571,0.875,0.14035087719298245,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0445_0001_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0445_0001_1.mid,F4 A#4 D#4 G#4 C5 A#4,D#3 A#3 A#3 G3 D3 G#3 C4 A#3,G#4 C5 A#4,A#3 A#3 G#3 C4 A#3
M04_0445_0002_1_D,34,40,0,0,0,1,13,21,27,0.325,0.38235294117647056,0.35135135135135137,0.38235294117647056,20,14,20,14,20,2,6,0,2,0,0.5,0.5882352941176471,0.5405405405405405,42.735550000000266,0.9,0.15,0.65,50.47146153846181,46.32307692307705,65.972384615384,0.0,12,-251.00299999999987,0.8475046210720887,0.8642172523961661,0.12781954887218044,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0445_0002_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0445_0002_1_D.mid,G4 A#4 C5 C5 A#4 D5 G4 G4,G3 A#3 C4 C4 C4 A#3 D4 G3,A#4 C5 C5 A#4 D5 G4 G4 F4,A#3 C4 C4 C4 A#3 D4 G3 G3
M04_0447_0001_2_D,23,23,0,0,0,1,11,12,12,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,23,0,0,0,0,10,2,0,0,0,1.0,1.0,1.0,29.104326086956547,0.5652173913043478,0.4782608695652174,0.9130434782608695,23.75268181818205,30.50522727272739,27.818727272727315,0.0,12,-129.37950000000032,0.5949119373776908,0.9462962962962963,1.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0447_0001_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0447_0001_2_D.mid,C4 C4 G4 G4 G4 E4 C4 C4,B2 B2 F#3 F#3 F#3 E3 B2 B2,,
M04_0448_0002_1,23,25,0,0,0,1,13,10,12,0.52,0.5652173913043478,0.5416666666666667,0.5652173913043478,19,4,6,4,6,2,4,0,0,0,0.76,0.8260869565217391,0.7916666666666667,34.94242105263173,0.8947368421052632,0.10526315789473684,0.7368421052631579,36.36138461538477,45.88369230769211,48.45384615384659,0.0,12,-168.15900000000016,0.8330341113105925,0.9027552674230146,0.2222222222222222,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0448_0002_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0448_0002_1.mid,G#4 F#4 E4 E4 B3 C#4 C#4 C#4,G#3 F#3 F#3 D#3 D#3 F#3 B2 C#3,F#4 B3 C#4 G#4,F#3 F#3 F#3 B2 C#3 G#3
M04_0449_0001_2_D,23,25,0,0,0,1,12,11,13,0.48,0.5217391304347826,0.4999999999999999,0.5217391304347826,19,4,6,4,6,3,4,0,1,0,0.76,0.8260869565217391,0.7916666666666667,38.554736842105086,0.8421052631578947,0.2631578947368421,0.7368421052631579,31.956249999999667,56.945166666666736,64.89125000000007,0.0,12,-111.88799999999999,0.7858472998137802,0.9101694915254237,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0449_0001_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0449_0001_2_D.mid,G3 C4 E4 G4 E4 G4 E4 D4,B2 E3 G3 F#3 E3 F#3 E3 D3,G3 E4 G4 A3,E3 F#3 F#3 A2 D3 D3
M04_0449_0002_1_D,27,29,0,0,0,1,8,19,21,0.27586206896551724,0.2962962962962963,0.2857142857142857,0.2962962962962963,16,11,13,11,13,6,2,0,0,0,0.5517241379310345,0.5925925925925926,0.5714285714285714,51.56187500000013,0.625,0.5,0.75,33.93850000000012,59.11674999999997,70.69775000000006,0.0,12,-122.16799999999995,0.5396039603960396,0.8808139534883721,0.14285714285714285,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0449_0002_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0449_0002_1_D.mid,C4 A4 G4 E4 D4 G4 E4 C4,B2 G3 F#3 C#3 F#3 E3 B2 G#2,G4 D4 G4 E4 C4 A3 E3 G3,C#3 F#3 E3 B2 G#2 A2 G2 G2
M04_0449_0002_2_D,27,30,0,0,0,1,8,19,22,0.26666666666666666,0.2962962962962963,0.28070175438596495,0.2962962962962963,23,4,7,4,7,11,4,0,0,0,0.7666666666666667,0.8518518518518519,0.8070175438596491,38.65239130434794,0.5217391304347826,0.6956521739130435,0.782608695652174,34.23275000000006,47.84137499999977,35.675374999999846,0.0,12,-174.67599999999982,0.4975845410628019,0.9026162790697675,0.1746031746031746,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0449_0002_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0449_0002_2_D.mid,C4 D4 G4 A4 G4 A4 E4 E4,B2 C#3 F#3 A#3 G3 F#3 G#3 A3,C4 D4 A4 E4,B2 C#3 F#3 G#3 A3 D3 G3
